TMDB ID,IMDB ID,TITLE,YEAR,GENRE,RATING,RELEASED,ACTORS,AWARDS,COUNTRY,LANGUAGE,BOX OFFICE,ADJ. BOX OFFICE
35645,tt0113188,Gold Diggers: The Secret of Bear Mountain,1995,"Adventure, Drama, Family",6.0,03 Nov 1995,"Christina Ricci, Anna Chlumsky, Polly Draper, Brian Kerwin",1 win & 1 nomination.,"Canada, USA",English,5721671.0,11088203.0
85778,tt0110480,Maya Lin: A Strong Clear Vision,1994,"Documentary, Biography",7.5,10 Nov 1995,Maya Lin,Won 1 Oscar. Another 1 nomination.,USA,English,62186.0,125413.0
9826,tt0117331,The Phantom,1996,"Action, Adventure, Comedy",4.9,07 Jun 1996,"Billy Zane, Kristy Swanson, Treat Williams, Catherine Zeta-Jones",2 wins.,"Australia, USA",English,17300889.0,32996944.0
9879,tt0117765,Striptease,1996,"Comedy, Crime, Drama",4.3,28 Jun 1996,"Demi Moore, Burt Reynolds, Armand Assante, Ving Rhames",7 wins & 5 nominations.,USA,English,32800000.0,62557466.0
22621,tt0113280,Heavy,1995,"Drama, Romance",7.0,05 Jun 1996,"Pruitt Taylor Vince, Shelley Winters, Liv Tyler, Debbie Harry",3 wins & 1 nomination.,USA,English,852362.0,1651818.0
7095,tt0116669,Jack,1996,"Comedy, Drama, Fantasy",5.8,09 Aug 1996,"Robin Williams, Diane Lane, Brian Kerwin, Jennifer Lopez",6 nominations.,USA,"English, Spanish",58586889.0,111739247.0
26890,tt0116594,I Shot Andy Warhol,1996,"Biography, Drama",6.6,01 May 1996,"Lili Taylor, Jared Harris, Martha Plimpton, Lothaire Bluteau",5 wins & 6 nominations.,"UK, USA",English,1814290.0,3460286.0
46732,tt0113211,The Grass Harp,1995,"Drama, Comedy",7.1,11 Oct 1996,"Piper Laurie, Sissy Spacek, Walter Matthau, Edward Furlong",3 wins.,USA,English,493007.0,955413.0
0,tt0116992,Marlene Dietrich: Shadow and Light,1996,Documentary,7.1,02 Apr 1996,"Marlene Dietrich, Maria Riva, David Riva, Steven Bach",,"UK, USA",English,,
188589,tt0109191,Babyfever,1994,"Comedy, Drama",5.4,04 May 1994,"Victoria Foyt, Matt Salinger, Frances Fisher, Eric Roberts",,USA,English,269904.0,544327.0
87190,tt0114122,Pharaoh's Army,1995,Western,7.0,18 May 2005,"Chris Cooper, Patricia Clarkson, Kris Kristofferson, Robert Joy",,USA,English,50652.0,98160.0
32872,tt0118523,'Til There Was You,1997,"Romance, Comedy",4.8,30 May 1997,"John Plumpis, Janel Moloney, Yvonne Zima, Christine Ebersole",1 nomination.,USA,English,3478370.0,6388378.0
602,tt0116629,Independence Day,1996,"Action, Adventure, Sci-Fi",6.9,03 Jul 1996,"Will Smith, Bill Pullman, Jeff Goldblum, Mary McDonnell",Won 1 Oscar. Another 32 wins & 34 nominations.,USA,English,306124059.0,583851994.0
9566,tt0116277,The Fan,1996,"Action, Drama, Sport",5.8,16 Aug 1996,"Robert De Niro, Wesley Snipes, Ellen Barkin, John Leguizamo",1 win & 3 nominations.,USA,"English, Spanish",18573791.0,35424673.0
10545,tt0116583,The Hunchback of Notre Dame,1996,"Animation, Drama, Family",6.9,21 Jun 1996,"Jason Alexander, Tom Hulce, Mary Kay Bergman, Demi Moore",Nominated for 1 Oscar. Another 8 wins & 20 nominations.,USA,"English, Latin",100117603.0,190948279.0
9894,tt0115798,The Cable Guy,1996,"Comedy, Drama, Thriller",6.0,14 Jun 1996,"Jim Carrey, Matthew Broderick, Leslie Mann, Jack Black",3 wins & 1 nomination.,USA,"English, French",60154431.0,114728926.0
11543,tt0116778,Kingpin,1996,"Comedy, Sport",6.9,26 Jul 1996,"Woody Harrelson, Randy Quaid, Vanessa Angel, Bill Murray",,USA,English,24944213.0,47574596.0
9268,tt0116213,Eraser,1996,"Action, Drama, Mystery",6.1,21 Jun 1996,"Arnold Schwarzenegger, James Caan, Vanessa Williams, James Coburn",Nominated for 1 Oscar. Another 3 wins & 1 nomination.,USA,English,101228120.0,193066301.0
9327,tt0117218,The Nutty Professor,1996,"Comedy, Romance, Sci-Fi",5.6,28 Jun 1996,"Eddie Murphy, Jada Pinkett Smith, James Coburn, Larry Miller",Won 1 Oscar. Another 8 wins & 12 nominations.,USA,English,128769345.0,245594022.0
0,tt0113610,"The Last Klezmer: Leopold Kozlowski, His Life and Music",1994,"Documentary, Music",8.5,12 Aug 1994,Leopold Kozlowski,,USA,"English, Polish, Yiddish, Russian",,
44535,tt0111237,Somebody to Love,1994,"Comedy, Drama",5.2,27 Sep 1996,"Rosie Perez, Harvey Keitel, Anthony Quinn, Michael DeLorenzo",1 nomination.,USA,English,,
11228,tt0116040,Daylight,1996,"Action, Adventure, Drama",5.8,06 Dec 1996,"Sylvester Stallone, Amy Brenneman, Viggo Mortensen, Dan Hedaya",Nominated for 1 Oscar. Another 1 win & 3 nominations.,USA,English,32885565.0,62720659.0
10779,tt0116365,The Frighteners,1996,"Comedy, Fantasy, Horror",7.1,19 Jul 1996,"Michael J. Fox, Trini Alvarado, Peter Dobson, John Astin",1 win & 10 nominations.,"New Zealand, USA",English,16524115.0,31515450.0
26748,tt0116905,Lone Star,1996,"Crime, Drama, Mystery",7.6,21 Jun 1996,"Stephen Mendillo, Stephen J. Lang, Chris Cooper, Elizabeth Peña",Nominated for 1 Oscar. Another 15 wins & 16 nominations.,USA,"English, Spanish",13269963.0,25309001.0
38223,tt0116493,Harriet the Spy,1996,"Comedy, Drama, Family",5.9,10 Jul 1996,"Michelle Trachtenberg, Gregory Smith, Vanessa Lee Chester, Rosie O'Donnell",3 wins & 2 nominations.,USA,English,26539321.0,50616849.0
9294,tt0117333,Phenomenon,1996,"Drama, Fantasy, Romance",6.4,03 Jul 1996,"John Travolta, Kyra Sedgwick, Forest Whitaker, Robert Duvall",7 wins & 8 nominations.,USA,English,104632573.0,199559409.0
49963,tt0118113,Walking and Talking,1996,"Comedy, Drama, Romance",6.8,17 Jul 1996,"Amy Braverman, Miranda Rhyne, Catherine Keener, Anne Heche",7 nominations.,"UK, USA, Germany",English,1277257.0,2436035.0
11363,tt0117628,She's the One,1996,"Comedy, Drama, Romance",6.1,23 Aug 1996,"John Mahoney, Edward Burns, Michael McGlone, Maxine Bahns",2 nominations.,USA,English,9449219.0,18021926.0
1645,tt0117913,A Time to Kill,1996,"Crime, Drama, Thriller",7.4,24 Jul 1996,"Matthew McConaughey, Sandra Bullock, Samuel L. Jackson, Kevin Spacey",Nominated for 1 Golden Globe. Another 7 wins & 11 nominations.,USA,English,108706165.0,207328726.0
31546,tt0115530,American Buffalo,1996,Drama,5.7,13 Sep 1996,"Dustin Hoffman, Dennis Franz, Sean Nelson",,"UK, USA",English,540364.0,1030603.0
36344,tt0115493,Alaska,1996,"Adventure, Family",5.7,14 Aug 1996,"Thora Birch, Vincent Kartheiser, Dirk Benedict, Charlton Heston",3 nominations.,USA,English,11567023.0,22061086.0
18550,tt0116320,Fled,1996,"Action, Adventure, Crime",5.3,19 Jul 1996,"Laurence Fishburne, Stephen Baldwin, Will Patton, Robert John Burke",,USA,English,17100000.0,32613800.0
11511,tt0116756,Kazaam,1996,"Comedy, Family, Fantasy",2.8,17 Jul 1996,"Shaquille O'Neal, Francis Capra, Ally Walker, James Acheson",1 nomination.,USA,English,18876581.0,36002166.0
34170,tt0116823,Larger Than Life,1996,"Comedy, Family",5.5,01 Nov 1996,"Jerry Adler, Bill Murray, Richard Alan Baker, Richie Allan",,USA,English,8289972.0,15810964.0
281085,tt0112568,A Boy Called Hate,1995,"Crime, Drama, Romance",5.1,22 May 1996,"Scott Caan, Lee Nashold, Kevin Michael Richardson, James Caan",2 wins.,"USA, Canada",English,,
109478,tt0114170,Power 98,1996,"Action, Mystery, Thriller",4.6,17 May 1996,"Eric Roberts, Lisa Thornhill, Jason Gedrick, Jack Betts",,USA,English,,
12606,tt0118073,A Very Brady Sequel,1996,Comedy,5.6,23 Aug 1996,"Shelley Long, Gary Cole, Christopher Daniel Barnes, Christine Taylor",1 nomination.,USA,English,21397954.0,40811029.0
0,tt0112746,The Crude Oasis,1995,"Drama, Romance, Thriller",5.3,07 Jul 1995,"Jennifer Taylor, Aaron Shields, Robert Peterson, Michael Sibay",,USA,English,,
18975,tt0115472,The Adventures of Pinocchio,1996,"Adventure, Drama, Family",5.3,26 Jul 1996,"Martin Landau, Jonathan Taylor Thomas, Geneviève Bujold, Udo Kier",1 win & 2 nominations.,"UK, USA, France, Germany, Czech Republic","Italian, English",15091542.0,28783189.0
11962,tt0116707,Joe's Apartment,1996,"Comedy, Fantasy, Musical",5.4,26 Jul 1996,"Jerry O'Connell, Megan Ward, Billy West, Reginald Hudlin",2 wins.,USA,"English, Spanish",4611624.0,8795472.0
2925,tt0116313,The First Wives Club,1996,Comedy,6.2,20 Sep 1996,"Goldie Hawn, Bette Midler, Diane Keaton, Maggie Smith",Nominated for 1 Oscar. Another 3 wins & 7 nominations.,USA,English,105444419.0,201107794.0
28628,tt0114550,Stonewall,1995,"Comedy, Drama, Romance",6.8,03 Sep 1996,"Guillermo Díaz, Frederick Weller, Brendan Corbalis, Duane Boutte",3 wins & 2 nominations.,"UK, USA",English,616248.0,1194246.0
3595,tt0117438,Ransom,1996,"Crime, Thriller",6.6,08 Nov 1996,"Mel Gibson, Rene Russo, Brawley Nolte, Gary Sinise",Nominated for 1 Golden Globe. Another 3 wins & 4 nominations.,USA,English,136448821.0,260240624.0
9308,tt0116531,High School High,1996,"Comedy, Crime, Romance",5.5,25 Oct 1996,"Jon Lovitz, Tia Carrere, Louise Fletcher, Mekhi Phifer",,USA,English,20951277.0,39959109.0
92381,tt0117332,Phat Beach,1996,Comedy,3.9,02 Aug 1996,"Jermaine 'Huggy' Hopkins, Claudia Kaleem, Candice Merideth, Alma Collins",,USA,English,1263945.0,2410646.0
18555,tt0116353,Foxfire,1996,Drama,6.1,23 Aug 1996,"Hedy Burress, Angelina Jolie, Jenny Lewis, Jenny Shimizu",,USA,English,258263.0,492569.0
12123,tt0115857,Chain Reaction,1996,"Action, Drama, Sci-Fi",5.6,02 Aug 1996,"Keanu Reeves, Morgan Freeman, Rachel Weisz, Fred Ward",1 nomination.,USA,English,20550712.0,39195136.0
10830,tt0117008,Matilda,1996,"Comedy, Family, Fantasy",6.8,02 Aug 1996,"Mara Wilson, Danny DeVito, Rhea Perlman, Embeth Davidtz",3 wins & 7 nominations.,USA,English,33084249.0,63099597.0
3573,tt0116191,Emma,1996,"Comedy, Drama, Romance",6.8,30 Aug 1996,"Gwyneth Paltrow, James Cosmo, Greta Scacchi, Alan Cumming",Won 1 Oscar. Another 2 wins & 7 nominations.,"UK, USA",English,22201883.0,42344315.0
10546,tt0115986,The Crow: City of Angels,1996,"Action, Fantasy, Thriller",4.5,30 Aug 1996,"Vincent Perez, Mia Kirshner, Richard Brooks, Iggy Pop",1 nomination.,USA,English,17883659.0,34108426.0
18862,tt0116571,House Arrest,1996,"Comedy, Family",5.7,14 Aug 1996,"Kyle Howard, Herbert Russell, Jamie Lee Curtis, Kevin Pollak",1 nomination.,USA,English,6970578.0,13294563.0
9431,tt0117826,Bordello of Blood,1996,"Comedy, Fantasy, Horror",5.3,16 Aug 1996,"John Kassir, Dennis Miller, Erika Eleniak, Angie Everhart",,USA,"English, Spanish",5587855.0,10657379.0
124619,tt0113695,Lotto Land,1995,Drama,7.0,19 Apr 1996,"Lawrence Gilliard Jr., Wendell Holmes, Barbara Gonzalez, Suzanne Costollos",1 win.,USA,English,,
46986,tt0113080,Flirt,1995,"Drama, Romance",6.3,07 Aug 1996,"Paul Austin, Robert John Burke, Martin Donovan, Erica Gimpel",,"USA, Germany, Japan","English, Japanese, German",76875.0,148978.0
144982,tt0115680,The Big Squeeze,1996,Drama,5.2,06 Sep 1996,"Lara Flynn Boyle, Danny Nucci, Peter Dobson, Luca Bercovici",,USA,English,23567.0,44947.0
47907,tt0117718,The Spitfire Grill,1996,Drama,6.9,06 Sep 1996,"Alison Elliott, Ellen Burstyn, Marcia Gay Harden, Will Patton",3 wins.,USA,English,12643776.0,24114713.0
10061,tt0116225,Escape from L.A.,1996,"Action, Adventure, Sci-Fi",5.7,09 Aug 1996,"Kurt Russell, Steve Buscemi, Peter Fonda, Cliff Robertson",2 nominations.,USA,English,25407250.0,48457718.0
549,tt0115632,Basquiat,1996,"Biography, Drama",6.9,09 Aug 1996,"Jeffrey Wright, Michael Wincott, Benicio Del Toro, Claire Forlani",2 wins & 3 nominations.,USA,"English, Spanish",2961991.0,5649227.0
10478,tt0117918,Tin Cup,1996,"Comedy, Drama, Romance",6.3,16 Aug 1996,"Kevin Costner, Rene Russo, Don Johnson, Cheech Marin",Nominated for 1 Golden Globe. Another 2 nominations.,USA,English,53854588.0,102713614.0
0,tt0116536,The Hippie Revolution,1996,,,,"Herb Caen, Today Malone",,USA,English,,
88224,tt0116985,Manny & Lo,1996,"Comedy, Drama",6.7,26 Jul 1996,"Mary Kay Place, Scarlett Johansson, Aleksa Palladino, Dean Silvers",1 win & 4 nominations.,USA,English,431326.0,822642.0
132641,tt0114936,The Wife,1995,"Comedy, Drama",6.3,16 Aug 1996,"Julie Hagerty, Tom Noonan, Wallace Shawn, Karen Young",1 nomination.,USA,English,,
9303,tt0115736,Bound,1996,"Crime, Romance, Thriller",7.4,04 Oct 1996,"Jennifer Tilly, Gina Gershon, Joe Pantoliano, John P. Ryan",8 wins & 10 nominations.,USA,English,3798532.0,7244711.0
23945,tt0115836,Carpool,1996,Comedy,4.9,23 Aug 1996,"Tom Arnold, David Paymer, Rhea Perlman, Rod Steiger",2 wins.,USA,English,3308758.0,6310595.0
22479,tt0116745,Kansas City,1996,"Crime, Drama, Music",6.3,16 Aug 1996,"Jennifer Jason Leigh, Miranda Richardson, Harry Belafonte, Michael Murphy",3 wins & 1 nomination.,"France, USA",English,1292527.0,2465158.0
9054,tt0119214,Gone Fishin',1997,"Comedy, Crime",4.7,30 May 1997,"Joe Pesci, Danny Glover, Rosanna Arquette, Lynn Whitfield",,USA,English,19736932.0,36248875.0
241058,tt0116934,Lover's Knot,1995,"Comedy, Romance",4.7,12 Jul 1996,"Billy Campbell, Jennifer Grey, Tim Curry, Adam Baldwin",1 nomination.,USA,English,,
59569,tt0113542,Killer: A Journal of Murder,1995,"Biography, Crime, Drama",6.4,06 Sep 1996,"James Woods, Robert Sean Leonard, Ellen Greene, Cara Buono",2 wins & 2 nominations.,USA,English,65682.0,127287.0
110513,tt0116418,Girls Town,1996,"Comedy, Drama",6.2,21 Aug 1996,"Lili Taylor, Bruklin Harris, Anna Grace, Aunjanue Ellis",3 wins & 2 nominations.,USA,English,403311.0,769210.0
11015,tt0120004,The Relic,1997,"Horror, Mystery, Sci-Fi",5.7,10 Jan 1997,"Penelope Ann Miller, Tom Sizemore, Linda Hunt, James Whitmore",4 nominations.,"UK, Germany, Japan, New Zealand, USA",English,33927476.0,62311246.0
9306,tt0116654,The Island of Dr. Moreau,1996,"Horror, Sci-Fi, Thriller",4.4,23 Aug 1996,"Marlon Brando, Val Kilmer, David Thewlis, Fairuza Balk",2 wins & 8 nominations.,USA,"English, Indonesian",27663982.0,52761848.0
12559,tt0116311,First Kid,1996,"Family, Comedy",5.1,30 Aug 1996,"Sinbad, Brock Pierce, Blake Boyd, Timothy Busfield",1 nomination.,USA,English,26459681.0,50464957.0
58770,tt0117965,The Trigger Effect,1996,"Drama, Thriller",5.7,30 Aug 1996,"Kyle MacLachlan, Elisabeth Shue, Dermot Mulroney, Richard T. Jones",,USA,English,3594848.0,6856237.0
124851,tt0114592,Sweet Nothing,1995,Drama,6.0,06 Sep 1996,"Michael Imperioli, Mira Sorvino, Joyce Phillips, Paul Calderon",,USA,English,79249.0,153579.0
3587,tt0115725,Bogus,1996,"Comedy, Family, Fantasy",5.3,06 Sep 1996,"Whoopi Goldberg, Gérard Depardieu, Haley Joel Osment, Andrea Martin",1 win & 3 nominations.,USA,"English, French",4357000.0,8309843.0
10723,tt0115783,Bulletproof,1996,"Action, Comedy, Crime",5.8,06 Sep 1996,"Damon Wayans, Adam Sandler, James Caan, Jeep Swenson",2 nominations.,USA,English,21162420.0,40361810.0
56077,tt0120271,Talk of Angels,1998,"Drama, Romance, War",6.2,30 Oct 1998,"Polly Walker, Vincent Perez, Franco Nero, Frances McDormand",1 win.,USA,"English, Spanish",15546.0,27943.0
19004,tt0113596,The Land Before Time III: The Time of the Great Giving,1995,"Animation, Adventure, Family",5.6,15 Dec 1995,"Scott McAfee, Candace Hutson, Heather Hogan, Jeff Bennett",1 win & 1 nomination.,USA,English,,
10987,tt0113253,Halloween: The Curse of Michael Myers,1995,"Horror, Thriller",5.0,29 Sep 1995,"Donald Pleasence, Paul Rudd, Marianne Hagan, Mitchell Ryan",1 win & 1 nomination.,USA,English,15126948.0,29314981.0
44705,tt0117991,Twelfth Night or What You Will,1996,"Comedy, Drama, Romance",7.3,25 Oct 1996,"Imogen Stubbs, Steven Mackintosh, Nicholas Farrell, Sidney Livingstone",1 win & 2 nominations.,"Ireland, UK, USA",English,551545.0,1051928.0
20318,tt0117093,Mother Night,1996,"Drama, Romance, War",7.2,01 Nov 1996,"Nick Nolte, Sheryl Lee, Alan Arkin, Bernard Behrens",,USA,"English, German, Yiddish",392362.0,748328.0
79782,tt0105729,Venice/Venice,1992,Drama,6.3,09 Oct 1992,"Henry Jaglom, Nelly Alard, Melissa Leo, Suzanne Bertish",,USA,English,661080.0,1342868.0
52855,tt0118927,Dangerous Ground,1997,"Action, Crime, Drama",4.5,12 Feb 1997,"Thokozani Nkosi, Ron Smerczak, Wilson Dunster, Ice Cube",,"USA, South Africa","English, Zulu",5079851.0,9329660.0
85328,tt0117357,The Pompatus of Love,1995,"Comedy, Drama, Romance",5.3,26 Jul 1996,"Adrian Pasdar, Paige Turco, Arabella Field, Dana Wheeler-Nicholson",,"France, USA",English,,
124632,tt0117669,Small Wonders,1995,"Documentary, Biography, Music",7.6,,"Roberta Guaspari, Arnold Steinhardt, Isaac Stern, Itzhak Perlman",Nominated for 1 Oscar. Another 2 wins.,USA,"English, Spanish",,
11076,tt0116329,Fly Away Home,1996,"Adventure, Drama, Family",6.8,13 Sep 1996,"Jeff Daniels, Anna Paquin, Dana Delany, Terry Kinney",Nominated for 1 Oscar. Another 4 wins & 5 nominations.,USA,English,24506082.0,46738975.0
63945,tt0118742,Bliss,1997,"Drama, Romance",6.0,14 Apr 1997,"Craig Sheffer, Sheryl Lee, Terence Stamp, Casey Siemaszko",,"Canada, USA",English,207751.0,381555.0
58985,tt0116442,Grace of My Heart,1996,"Comedy, Drama, Music",6.7,13 Sep 1996,"Illeana Douglas, Sissy Boyd, Christina Pickles, Jill Sobule",3 nominations.,USA,English,617632.0,1177972.0
10861,tt0117011,Maximum Risk,1996,"Action, Crime, Mystery",5.4,13 Sep 1996,"Jean-Claude Van Damme, Natasha Henstridge, Jean-Hugues Anglade, Zach Grenier",,USA,English,14095303.0,26883123.0
1770,tt0117039,Michael Collins,1996,"Biography, Drama, Thriller",7.1,25 Oct 1996,"Ian Hart, Julia Roberts, Richard Ingram, Liam Neeson",Nominated for 2 Oscars. Another 4 wins & 15 nominations.,"UK, Ireland, USA",English,11030963.0,21038691.0
44465,tt0117473,The Rich Man's Wife,1996,Thriller,5.2,13 Sep 1996,"Halle Berry, Peter Greene, Clive Owen, Frankie Faison",,USA,English,8538318.0,16284620.0
2033,tt0116635,Infinity,1996,"Biography, Drama",6.2,04 Oct 1996,"Matthew Broderick, Jeffrey Force, Peter Riegert, David Drew Gallagher",,USA,English,145697.0,277879.0
18203,tt0115678,Big Night,1996,"Drama, Romance",7.3,20 Sep 1996,"Marc Anthony, Tony Shalhoub, Stanley Tucci, Larry Block",9 wins & 17 nominations.,USA,"English, Italian",11881039.0,22659990.0
9333,tt0116830,Last Man Standing,1996,"Action, Crime, Drama",6.4,20 Sep 1996,"Bruce Willis, Bruce Dern, William Sanderson, Christopher Walken",,USA,"English, Spanish",18127448.0,34573390.0
47260,tt0115847,Caught,1996,"Drama, Thriller",6.8,24 Jan 1996,"Edward James Olmos, Maria Conchita Alonso, Arie Verveen, Bitty Schram",4 wins & 4 nominations.,USA,English,315752.0,602214.0
9400,tt0117603,Set It Off,1996,"Action, Crime, Drama",6.8,06 Nov 1996,"Jada Pinkett Smith, Queen Latifah, Vivica A. Fox, Kimberly Elise",5 wins & 5 nominations.,USA,English,36049108.0,68754294.0
9401,tt0115438,2 Days in the Valley,1996,"Comedy, Crime, Thriller",6.5,27 Sep 1996,"Danny Aiello, Greg Cruttwell, Jeff Daniels, Teri Hatcher",1 nomination.,USA,"English, Vietnamese",11114000.0,21197063.0
12241,tt0115994,Curdled,1996,"Comedy, Crime, Thriller",5.9,27 Sep 1996,"William Baldwin, Angela Jones, Bruce Ramsay, Lois Chiles",2 nominations.,USA,"English, Spanish",49620.0,94637.0
161806,tt0116167,Ed's Next Move,1996,"Romance, Comedy",6.4,27 Sep 1996,"Matt Ross, Catherine Curtin, Timothy Pilato, Ramon Moses",,USA,English,,
11306,tt0116259,Extreme Measures,1996,"Crime, Drama, Mystery",6.1,27 Sep 1996,"Hugh Grant, Gene Hackman, Sarah Jessica Parker, David Morse",,USA,English,17305211.0,33005187.0
9625,tt0116421,The Glimmer Man,1996,"Action, Comedy, Crime",5.3,04 Oct 1996,"Steven Seagal, Keenen Ivory Wayans, Bob Gunton, Brian Cox",,USA,"English, Chinese, Russian",20400913.0,38909433.0
10680,tt0116000,D3: The Mighty Ducks,1996,"Action, Comedy, Drama",5.3,04 Oct 1996,"Emilio Estevez, Jeffrey Nordling, David Selby, Heidi Kling",,USA,English,22936273.0,43744973.0
6346,tt0115862,The Chamber,1996,"Crime, Drama",6.0,11 Oct 1996,"Chris O'Donnell, Gene Hackman, Faye Dunaway, Robert Prosky",2 nominations.,USA,English,14402821.0,27469633.0
6878,tt0107131,Homeward Bound: The Incredible Journey,1993,"Adventure, Comedy, Drama",6.9,12 Feb 1993,"Don Alder, Ed Bernard, Kevin Chevalia, Anne Christianson",,USA,English,41833324.0,85182348.0
864,tt0106611,Cool Runnings,1993,"Adventure, Comedy, Family",6.9,01 Oct 1993,"Leon, Doug E. Doug, Rawle D. Lewis, Malik Yoba",2 wins & 2 nominations.,USA,"English, German, Russian",68856263.0,140207318.0
24795,tt0109127,Angels in the Outfield,1994,"Comedy, Family, Fantasy",6.1,15 Jul 1994,"Danny Glover, Brenda Fricker, Tony Danza, Christopher Lloyd",1 win & 4 nominations.,USA,English,50236831.0,101314948.0
8367,tt0102798,Robin Hood: Prince of Thieves,1991,"Action, Adventure, Drama",6.9,14 Jun 1991,"Kevin Costner, Morgan Freeman, Mary Elizabeth Mastrantonio, Christian Slater",Nominated for 1 Oscar. Another 16 wins & 17 nominations.,USA,English,165500000.0,331393111.0
11229,tt0116361,Freeway,1996,"Comedy, Crime, Drama",6.9,03 Sep 1997,"Kiefer Sutherland, Reese Witherspoon, Bokeem Woodbine, Paul Perri",6 wins & 4 nominations.,"USA, France",English,,
10163,tt0104692,The Lawnmower Man,1992,"Horror, Sci-Fi",5.4,06 Mar 1992,"Jeff Fahey, Pierce Brosnan, Jenny Wright, Mark Bringelson",3 nominations.,"UK, USA, Japan",English,32101000.0,65207573.0
48862,tt0118044,Unhook the Stars,1996,"Drama, Romance",6.6,14 Feb 1997,"Gena Rowlands, Marisa Tomei, Gérard Depardieu, Jake Lloyd",2 wins & 5 nominations.,"France, USA",English,234843.0,447901.0
