TMDB ID,IMDB ID,TITLE,RELEASED,YEAR,GENRE,RATING,ACTORS,AWARDS,COUNTRY,LANGUAGE,BOX OFFICE
24993,tt0102202,Kickboxer 2: The Road Back,14 Jun 1991,1991,"Action, Sport",4.5,"Sasha Mitchell, Peter Boyle, Dennis Chan, Cary-Hiroyuki Tagawa",,USA,English,1300000.0
8273,tt0328828,American Wedding,01 Aug 2003,2003,"Comedy, Romance",6.3,"Jason Biggs, Seann William Scott, Alyson Hannigan, Eddie Kaye Thomas",3 wins & 6 nominations.,"USA, Germany",English,104354205.0
8046,tt0299930,Gigli,01 Aug 2003,2003,"Comedy, Crime, Romance",2.4,"Ben Affleck, Terry Camilleri, David Backus, Lenny Venito",12 wins & 11 nominations.,USA,English,5660084.0
287811,tt0369295,Boys Life 4: Four Play,01 Aug 2003,2003,"Comedy, Drama",6.3,"Cole Williams, Weston Mueller, Aimee Garcia, Michael Azria",,USA,English,11845.0
48967,tt0325352,I'll Be There,13 Jun 2003,2003,"Comedy, Musical, Romance",6.6,"Craig Ferguson, Charlotte Church, Jemma Redgrave, Stephen Noonan",1 win.,"USA, UK",English,
26195,tt0314630,The Secret Lives of Dentists,29 Aug 2003,2002,Drama,6.5,"Campbell Scott, Denis Leary, Robin Tunney, Peter Samuel",3 wins & 6 nominations.,USA,English,3637833.0
10330,tt0322330,Freaky Friday,06 Aug 2003,2003,"Comedy, Family, Fantasy",6.1,"Jamie Lee Curtis, Lindsay Lohan, Mark Harmon, Harold Gould",Nominated for 1 Golden Globe. Another 5 wins & 10 nominations.,USA,"English, Mandarin",110180505.0
9257,tt0257076,S.W.A.T.,08 Aug 2003,2003,"Action, Adventure, Crime",6.0,"Samuel L. Jackson, Colin Farrell, Michelle Rodriguez, LL Cool J",5 wins & 5 nominations.,USA,"English, Spanish, French",116643346.0
9499,tt0306734,The Divorce,29 Aug 2003,2003,"Drama, Romance, Comedy",4.9,"Kate Hudson, Jean-Marie Lhomme, Naomi Watts, Esmée Buchet-Deàk",2 wins.,USA,"English, French",8924044.0
15292,tt0308508,Step Into Liquid,29 Aug 2003,2003,"Documentary, Sport",7.5,"Robert August, Rochelle Ballard, Shawn Barron, Layne Beachley",2 nominations.,USA,English,3640512.0
41660,tt0107492,The Making of '...And God Spoke',23 Sep 1994,1993,Comedy,6.6,"Michael Riley, Stephen Rappaport, Tamara Mello, Ashlie Rhey",1 nomination.,USA,English,62598.0
71010,tt0257019,Purpose,01 Nov 2002,2002,Drama,5.7,"Ismael 'East' Carlo, Mia Farrow, Chris Howell, Elena Evangelo",,USA,English,
47278,tt0112628,Sex & the Other Man,25 Mar 1997,1995,"Comedy, Drama",4.6,"Stanley Tucci, Kari Wuhrer, Ron Eldard, Conrad Goode",2 wins.,USA,English,
26755,tt0103888,Brother's Keeper,09 Sep 1992,1992,"Documentary, Crime, Mystery",7.6,"Delbert Ward, Roscoe Ward, Lyman Ward, Walt Geisler",10 wins & 3 nominations.,USA,English,1305915.0
3101,tt0099819,I Love You to Death,06 Apr 1990,1990,"Comedy, Crime",6.4,"Kevin Kline, Tracey Ullman, Joan Plowright, River Phoenix",,USA,"English, Italian, Serbo-Croatian",16186793.0
6466,tt0329101,Freddy vs. Jason,15 Aug 2003,2003,"Action, Horror, Thriller",5.8,"Robert Englund, Ken Kirzinger, Monica Keena, Jason Ritter",2 wins & 10 nominations.,"USA, Canada, Italy",English,82200000.0
20210,tt0338077,Grind,15 Aug 2003,2003,"Adventure, Comedy, Sport",6.0,"Mike Vogel, Vince Vieluf, Adam Brody, Joey Kern",,USA,English,5111630.0
2055,tt0316356,Open Range,15 Aug 2003,2003,"Drama, Romance, Western",7.5,"Robert Duvall, Kevin Costner, Annette Bening, Michael Gambon",1 win & 4 nominations.,USA,English,58260046.0
14926,tt0263757,Uptown Girls,15 Aug 2003,2003,"Comedy, Drama, Romance",6.1,"Brittany Murphy, Dakota Fanning, Marley Shelton, Donald Faison",1 nomination.,USA,English,36922190.0
2771,tt0305206,American Splendor,12 Sep 2003,2003,"Biography, Comedy, Drama",7.5,"Chris Ambrose, Joey Krajcar, Josh Hutcherson, Cameron Carter",Nominated for 1 Oscar. Another 31 wins & 48 nominations.,USA,English,5977550.0
1778,tt0309326,The Backyard,22 Jul 2004,2002,Documentary,7.2,"Paul Hough, The Lizard, Scar, Chaos",3 wins.,USA,English,
54390,tt0285879,Passionada,16 Jun 2002,2002,"Comedy, Romance, Drama",6.2,"Jason Isaacs, Sofia Milos, Emmy Rossum, Theresa Russell",,USA,"English, Portuguese",487110.0
10923,tt0313911,Agent Cody Banks,14 Mar 2003,2003,"Action, Adventure, Comedy",5.0,"Frankie Muniz, Hilary Duff, Angie Harmon, Keith David",4 nominations.,"USA, Canada",English,47285499.0
17745,tt0109369,Camp Nowhere,26 Aug 1994,1994,"Adventure, Comedy, Family",5.9,"John Putch, Peter Scolari, Romy Windsor, Jonathan Jackson",,USA,English,10471613.0
79888,tt0106536,The Cemetery Club,12 Feb 1993,1993,Comedy,5.9,"Ellen Burstyn, Olympia Dukakis, Diane Ladd, Danny Aiello",1 win.,USA,English,6011745.0
114776,tt0115865,Changing Habits,20 May 1997,1997,"Comedy, Drama, Romance",5.8,"Moira Kelly, Taylor Negron, Teri Garr, Eileen Brennan",,USA,English,
41759,tt0107504,Man's Best Friend,19 Nov 1993,1993,"Comedy, Horror, Sci-Fi",5.1,"Ally Sheedy, Lance Henriksen, Robert Costanzo, Fredric Lehne",1 win & 4 nominations.,USA,English,12974636.0
49762,tt0108557,Where the Rivers Flow North,04 Mar 1994,1993,Drama,6.8,"Rip Torn, Tantoo Cardinal, Bill Raymond, Mark Margolis",1 win.,USA,English,595505.0
13154,tt0102915,Showdown in Little Tokyo,23 Aug 1991,1991,"Action, Comedy, Crime",6.1,"Dolph Lundgren, Brandon Lee, Cary-Hiroyuki Tagawa, Tia Carrere",,USA,"English, Japanese",2275557.0
40920,tt0303313,The Business of Fancydancing,14 Jan 2002,2002,"Drama, Music",6.9,"Evan Adams, Michelle St. John, Gene Tagaban, Swil Kanim",7 wins.,USA,English,174682.0
26225,tt0280438,Ash Wednesday,19 Mar 2004,2002,"Crime, Drama",5.9,"Brian Burns, Vincent Rubino, Jimmy Cummings, Elijah Wood",,USA,"English, Spanish",2942.0
9362,tt0100814,Tremors,19 Jan 1990,1990,"Comedy, Horror",7.1,"Kevin Bacon, Fred Ward, Finn Carter, Michael Gross",5 nominations.,USA,English,16667084.0
120683,tt0218433,Me & Isaac Newton,03 Nov 2000,1999,Documentary,6.3,"Paul G. Allen, Gertrude Elion, Ashok Gadgil, Michio Kaku",1 win.,USA,English,32269.0
34044,tt0120472,Waco: The Rules of Engagement,19 Sep 1997,1997,"Documentary, History",8.1,"Dan Gifford, Clive Doyle, Jack Harwell, Joseph Penno",Nominated for 1 Oscar. Another 4 wins & 3 nominations.,USA,English,
36629,tt0287969,Comic Book Villains,03 Sep 2002,2002,Comedy,5.6,"Donal Logue, Cary Elwes, Michael Rapaport, Natasha Lyonne",,USA,English,
2891,tt0099040,An Angel at My Table,20 Sep 1990,1990,"Biography, Drama",7.6,"Kerry Fox, Alexia Keogh, Karen Fergusson, Iris Churn",18 wins & 2 nominations.,"New Zealand, Australia, UK, USA","English, Spanish",1100000.0
26246,tt0104504,Incident at Oglala,26 Jun 1992,1992,"Documentary, History",7.6,"Norman Zigrossi, Robert Sikma, Darelle 'Dino' Butler, Bob Robideau",1 win & 1 nomination.,USA,English,536848.0
124839,tt0114176,Prerokbe Ognja,02 Oct 1996,1996,"Documentary, Music",9.0,"Laibach, Peter Mlakar, Slavoj Zizek",1 win.,"Slovenia, USA",English,
20815,tt0099731,The Handmaid's Tale,09 Mar 1990,1990,"Drama, Romance, Sci-Fi",6.0,"Natasha Richardson, Faye Dunaway, Aidan Quinn, Elizabeth McGovern",2 wins & 1 nomination.,"USA, Germany",English,4960385.0
19433,tt0308808,Revolution OS,15 Feb 2002,2001,"Documentary, Comedy",7.3,"Linus Torvalds, Richard M. Stallman, Eric Raymond, Bruce Perens",,USA,"English, Swedish",3500.0
99006,tt0264802,Live Nude Girls Unite!,06 Oct 2000,2000,Documentary,6.5,"Julia Query, Jane, Siobhan Brooks, Kristina",2 wins.,USA,English,48752.0
32316,tt0266747,Marci X,22 Aug 2003,2003,"Comedy, Music",2.8,"Lisa Kudrow, Damon Wayans, Richard Benjamin, Jane Krakowski",2 nominations.,USA,English,1528682.0
10610,tt0288045,The Medallion,22 Aug 2003,2003,"Action, Comedy, Fantasy",5.2,"Jackie Chan, Lee Evans, Claire Forlani, Julian Sands",2 nominations.,"Hong Kong, USA",English,21963412.0
2830,tt0270980,My Boss's Daughter,22 Aug 2003,2003,"Comedy, Romance",4.6,"Mark Aisbett, Ashton Kutcher, Jon Abrahams, Tara Reid",4 nominations.,USA,English,15549702.0
21413,tt0357470,The Battle of Shaker Heights,22 Aug 2003,2003,"Drama, Romance, Comedy",6.1,"Shia LaBeouf, Elden Henson, Amy Smart, Billy Kay",,USA,"English, German",279282.0
33255,tt0271211,Stoked: The Rise and Fall of Gator,25 Jun 2004,2002,"Documentary, Sport",7.2,"Mark 'Gator' Rogowski, Tony Hawk, Jason Jessee, John Brinton Hogan",,USA,English,131712.0
178675,tt0293685,Venus Boyz,04 Jul 2002,2002,Documentary,5.3,"Diane Torr, Dréd Gerestant, Del La Grace Volcano, Queen Bee Luscious",3 wins & 2 nominations.,"Switzerland, USA, Germany",English,18401.0
11351,tt0301470,Jeepers Creepers II,29 Aug 2003,2003,Horror,5.6,"Ray Wise, Jonathan Breck, Garikayi Mutambirwa, Eric Nenninger",6 nominations.,USA,English,35200000.0
30246,tt0326806,Civil Brand,26 May 2002,2002,"Drama, Thriller, Crime",5.3,"LisaRaye McCoy, N'Bushe Wright, Monica Calhoun, Clifton Powell",4 wins & 1 nomination.,USA,English,123580.0
112961,tt0317950,Nola,08 May 2003,2003,"Comedy, Romance",5.5,"Emmy Rossum, Steven Bauer, James Badge Dale, Thom Christopher",,USA,English,8058.0
27090,tt0365960,Zero Day,23 Jan 2004,2003,Drama,7.4,"Cal Robertson, Andre Keuck, Serataren Adragna, Melissa Banks",7 wins & 1 nomination.,USA,English,7221.0
13778,tt0325258,Dickie Roberts: Former Child Star,05 Sep 2003,2003,Comedy,5.6,"David Spade, Mary McCormack, Craig Bierko, Scott Terra",1 win & 1 nomination.,USA,English,22715908.0
9616,tt0304711,The Order,05 Sep 2003,2003,"Horror, Mystery, Thriller",5.2,"Heath Ledger, Shannyn Sossamon, Benno Fürmann, Mark Addy",,"USA, Germany","English, Syriac, Aramaic, Italian, Latin",7536577.0
55015,tt0264689,Home Room,12 Apr 2002,2002,"Crime, Drama",7.3,"Busy Philipps, Erika Christensen, Victor Garber, Raphael Sbarge",2 wins & 1 nomination.,USA,English,
1415,tt0320244,Party Monster,17 Oct 2003,2003,"Biography, Crime, Drama",6.3,"Seth Green, Macaulay Culkin, Diana Scarwid, Dillon Woolley",4 nominations.,"USA, Netherlands",English,296665.0
11547,tt0303816,Cabin Fever,12 Sep 2003,2002,"Comedy, Horror",5.6,"Rider Strong, Jordan Ladd, James DeBello, Cerina Vincent",2 wins & 12 nominations.,USA,English,21113424.0
7270,tt0325805,Matchstick Men,12 Sep 2003,2003,"Comedy, Crime, Drama",7.3,"Nicolas Cage, Sam Rockwell, Alison Lohman, Bruce Altman",5 nominations.,USA,English,36873198.0
1428,tt0285823,Once Upon a Time in Mexico,12 Sep 2003,2003,"Action, Thriller",6.4,"Antonio Banderas, Salma Hayek, Johnny Depp, Mickey Rourke",3 wins & 6 nominations.,USA,"English, Spanish",55900000.0
17906,tt0246592,Dummy,21 Feb 2002,2002,"Comedy, Drama, Romance",6.8,"Adrien Brody, Milla Jovovich, Illeana Douglas, Vera Farmiga",,USA,"English, Yiddish",71305.0
153,tt0335266,Lost in Translation,03 Oct 2003,2003,Drama,7.8,"Scarlett Johansson, Bill Murray, Akiko Takeshita, Kazuyoshi Minamimagoe",Won 1 Oscar. Another 96 wins & 125 nominations.,"USA, Japan","English, Japanese, German, French",44566004.0
66111,tt0325761,Luster,17 Mar 2002,2002,"Comedy, Drama",5.5,"Justin Herwick, Shane Powers, B. Wyatt, Pamela Gidley",,USA,English,
61054,tt0103957,Children of the Night,06 Sep 1991,1991,Horror,4.5,"Karen Black, Peter DeLuise, Ami Dolenz, Maya McLaughlin",2 nominations.,USA,English,
14603,tt0104647,Kuffs,10 Jan 1992,1992,"Action, Comedy, Crime",5.8,"Christian Slater, Milla Jovovich, Ric Roman Waugh, Steve Holladay",1 win & 1 nomination.,USA,English,21142815.0
2687,tt0104850,Memoirs of an Invisible Man,28 Feb 1992,1992,"Comedy, Romance, Sci-Fi",5.9,"Chevy Chase, Daryl Hannah, Sam Neill, Michael McKean",5 nominations.,"USA, France",English,14358033.0
41846,tt0293624,Super Sucker,24 Feb 2002,2002,Comedy,4.5,"Jeff Daniels, Matt Letscher, Harve Presnell, Dawn Wells",1 win.,USA,English,
16790,tt0101455,Bingo,09 Aug 1991,1991,"Adventure, Comedy, Family",4.7,"Cindy Williams, David Rasche, Robert J. Steinmiller Jr., David French",2 nominations.,USA,"English, French",8667684.0
34564,tt0100608,The Shrimp on the Barbie,31 Aug 1990,1990,Comedy,5.6,"Cheech Marin, Emma Samms, Vernon Wells, Bruce Spence",,"Australia, USA",English,458996.0
10739,tt0313792,Anything Else,19 Sep 2003,2003,"Comedy, Romance",6.4,"Woody Allen, Jason Biggs, Fisher Stevens, Anthony Arkin",,"USA, France, UK","English, Latin",3135535.0
12767,tt0331468,Cold Creek Manor,19 Sep 2003,2003,"Mystery, Thriller",4.9,"Dennis Quaid, Sharon Stone, Stephen Dorff, Juliette Lewis",1 nomination.,"USA, Canada, UK",English,21384035.0
22309,tt0191133,The Fighting Temptations,19 Sep 2003,2003,"Comedy, Drama, Music",5.5,"Nigel Washington, Chloe Bailey, Demetress Long, Ann Nesby",4 wins & 11 nominations.,USA,English,30213026.0
13156,tt0327137,Secondhand Lions,19 Sep 2003,2003,"Comedy, Drama, Family",7.6,"Michael Caine, Robert Duvall, Haley Joel Osment, Kyra Sedgwick",1 win & 6 nominations.,USA,English,41407470.0
277,tt0320691,Underworld,19 Sep 2003,2003,"Action, Fantasy, Thriller",7.0,"Kate Beckinsale, Scott Speedman, Michael Sheen, Shane Brolly",1 win & 8 nominations.,"USA, UK, Germany, Hungary",English,51483949.0
9707,tt0281686,Bubba Ho-Tep,10 Oct 2003,2002,"Comedy, Fantasy, Horror",7.2,"Bruce Campbell, Ossie Davis, Ella Joyce, Heidi Marnhout",7 wins & 9 nominations.,USA,"English, German",
38244,tt0303830,Casa de los babys,01 Jan 2004,2003,Drama,6.5,"Angelina Peláez, Lizzie Curry Martinez, Vanessa Martinez, Amanda Álvarez",1 nomination.,"USA, Mexico","English, Spanish",312136.0
61401,tt0373389,Tibet: Cry of the Snow Lion,12 Sep 2003,2002,"Documentary, History",7.6,"Edward Edwards, Ed Harris, Shirley Knight, Tim Robbins",,USA,English,577841.0
7288,tt0266489,Duplex,26 Sep 2003,2003,Comedy,5.8,"Ben Stiller, Drew Barrymore, Eileen Essell, Harvey Fierstein",2 nominations.,"USA, Germany",English,9652000.0
10159,tt0327850,The Rundown,26 Sep 2003,2003,"Action, Adventure, Comedy",6.7,"Dwayne Johnson, Seann William Scott, Rosario Dawson, Christopher Walken",2 wins & 3 nominations.,USA,"English, Portuguese",47592825.0
10934,tt0328589,Under the Tuscan Sun,26 Sep 2003,2003,"Comedy, Drama, Romance",6.7,"Diane Lane, Sandra Oh, Lindsay Duncan, Raoul Bova",Nominated for 1 Golden Globe. Another 4 nominations.,"USA, Italy","English, Italian, Polish, French, Spanish, German",43452354.0
287816,tt0204933,Camera Obscura,06 Feb 2000,2000,"Crime, Drama, Thriller",4.7,"Jacqueline Aguirre, Susan Brecht, Molly Bryant, V.J. Foster",2 wins & 1 nomination.,USA,English,11384.0
5653,tt0309820,Luther,26 Sep 2003,2003,"Biography, Drama, History",6.6,"Joseph Fiennes, Alfred Molina, Jonathan Firth, Claire Cox",4 wins & 1 nomination.,"Germany, USA","English, Latin",5667046.0
18113,tt0362511,Dorm Daze,20 Aug 2004,2003,"Comedy, Crime, Mystery",4.6,"Tatyana Ali, Boti Bliss, Gable Carr, Patrick Cavanaugh",,USA,English,
20303,tt0284262,Life and Debt,28 Feb 2003,2001,Documentary,7.6,"Belinda Becker, Buju Banton, Horst Köhler, Michael Manley",2 wins.,USA,English,241297.0
1358,tt0103882,A Brief History of Time,16 Oct 1992,1991,"Documentary, Biography",7.4,"Isobel Hawking, Stephen Hawking, Janet Humphrey, Mary Hawking",4 wins & 2 nominations.,"UK, Japan, USA",English,2279692.0
83714,tt0109129,Angie,04 Mar 1994,1994,"Comedy, Drama, Romance",5.4,"Geena Davis, Stephen Rea, James Gandolfini, Aida Turturro",1 nomination.,USA,English,9398308.0
11806,tt0103786,Beethoven,03 Apr 1992,1992,"Comedy, Drama, Family",5.6,"Charles Grodin, Bonnie Hunt, Dean Jones, Nicholle Tom",1 win & 4 nominations.,USA,English,57114049.0
10438,tt0106375,Beethoven's 2nd,17 Dec 1993,1993,"Comedy, Family, Romance",4.8,"Charles Grodin, Bonnie Hunt, Nicholle Tom, Christopher Castile",Nominated for 1 Oscar. Another 4 nominations.,USA,English,53354166.0
650,tt0101507,Boyz n the Hood,12 Jul 1991,1991,"Crime, Drama",7.8,"Hudhail Al-Amir, Lloyd Avery II, Angela Bassett, Mia Bell",Nominated for 2 Oscars. Another 11 wins & 15 nominations.,USA,English,57504069.0
10337,tt0101516,Bugsy,20 Dec 1991,1991,"Biography, Crime, Drama",6.8,"Warren Beatty, Annette Bening, Harvey Keitel, Ben Kingsley",Won 2 Oscars. Another 10 wins & 34 nominations.,USA,English,49114016.0
42570,tt0101524,By the Sword,07 Oct 1992,1991,"Adventure, Drama, Sport",6.4,"F. Murray Abraham, Eric Roberts, Mia Sara, Christopher Rydell",,USA,English,
37753,tt0104006,Consenting Adults,16 Oct 1992,1992,"Crime, Drama, Mystery",5.7,"Kevin Kline, Mary Elizabeth Mastrantonio, Kevin Spacey, Rebecca Miller",1 nomination.,USA,English,21591728.0
9501,tt0112750,Crying Freeman,24 Apr 1996,1995,"Action, Crime, Thriller",6.5,"Julie Condra, Kevan Ohtsji, Mark Dacascos, Debbie Podowski",1 win & 1 nomination.,"France, USA, Japan, Canada","English, Japanese",
7442,tt0102945,Sleeping with the Enemy,08 Feb 1991,1991,"Drama, Thriller",6.2,"Julia Roberts, Patrick Bergin, Kevin Anderson, Elizabeth Lawrence",2 wins & 4 nominations.,USA,English,101580000.0
14425,tt0110759,PCU,29 Apr 1994,1994,Comedy,6.5,"Jeremy Piven, Chris Young, Megan Ward, Jon Favreau",,USA,English,4350774.0
6723,tt0100514,The Rookie,07 Dec 1990,1990,"Action, Comedy, Crime",5.8,"Clint Eastwood, Charlie Sheen, Raul Julia, Sonia Braga",,USA,English,21633874.0
28761,tt0100928,White Hunter Black Heart,14 Sep 1990,1990,"Adventure, Drama",6.7,"Clint Eastwood, Jeff Fahey, Charlotte Cornwell, Norman Lumsden",2 nominations.,USA,English,2319124.0
41780,tt0102749,A Rage in Harlem,03 May 1991,1991,"Comedy, Crime",5.9,"Forest Whitaker, Gregory Hines, Robin Givens, Zakes Mokae",1 nomination.,"UK, USA",English,10438504.0
9871,tt0210070,Ginger Snaps,11 May 2001,2000,"Drama, Fantasy, Horror",6.8,"Emily Perkins, Katharine Isabelle, Kris Lemche, Mimi Rogers",8 wins & 4 nominations.,"Canada, USA",English,
71940,tt0106350,The Ballad of Little Jo,20 Aug 1993,1993,"Drama, Romance, Western",6.9,"Suzy Amis, Bo Hopkins, Ian McKellen, David Chung",2 nominations.,USA,English,514451.0
26850,tt0105691,Under Suspicion,28 Feb 1992,1991,"Crime, Drama, Thriller",6.5,"Liam Neeson, Kenneth Cranham, Maggie O'Neill, Alan Talbot",1 win.,"UK, USA",English,221295.0
70709,tt0105291,Ruby,27 Mar 1992,1992,"Biography, Crime, Drama",5.5,"Danny Aiello, Sherilyn Fenn, Tobin Bell, Joe Cortese",,"UK, USA, Japan",English,919286.0
33783,tt0110169,It's Pat,26 Aug 1994,1994,Comedy,2.7,"Julia Sweeney, Dave Foley, Charles Rocket, Kathy Griffin",1 win & 7 nominations.,USA,"English, Japanese",60822.0
47898,tt0104376,The Gun in Betty Lou's Handbag,21 Aug 1992,1992,"Comedy, Mystery",5.0,"Penelope Ann Miller, Eric Thal, Alfre Woodard, Julianne Moore",,USA,English,3721911.0
48345,tt0215516,Nobody's Baby,20 Apr 2001,2001,"Comedy, Drama",6.5,"Skeet Ulrich, Gary Oldman, Radha Mitchell, Mary Steenburgen",,USA,English,
11364,tt0102768,Regarding Henry,10 Jul 1991,1991,"Drama, Romance",6.7,"Harrison Ford, Annette Bening, Michael Haley, Stanley Swerdlow",1 win & 2 nominations.,USA,English,43001500.0
38135,tt0163745,The Debut,13 Aug 2003,2000,"Comedy, Drama",6.6,"Dante Basco, Jayson Schaal, Brian Card, Mindy Spence",4 wins.,USA,"English, Tagalog, Filipino",1533516.0
55950,tt0108569,Wilder Napalm,20 Aug 1993,1993,"Comedy, Fantasy",5.5,"Debra Winger, Dennis Quaid, Arliss Howard, M. Emmet Walsh",,USA,English,
45203,tt0177068,Once in the Life,27 Oct 2000,2000,"Crime, Drama",5.3,"Eamonn Walker, Gregory Hines, Michael Paul Chan, Dominic Chianese Jr.",,USA,English,53454.0
14874,tt0311941,Try Seventeen,01 Apr 2003,2002,"Comedy, Drama",6.1,"Elijah Wood, Franka Potente, Mandy Moore, Chris William Martin",,"Canada, USA","English, German",
25269,tt0101371,Article 99,13 Mar 1992,1992,"Drama, Comedy",6.1,"Ray Liotta, Kiefer Sutherland, Forest Whitaker, Lea Thompson",,USA,English,6375979.0
33633,tt0110722,Oleanna,04 Nov 1994,1994,"Drama, Thriller",6.7,"William H. Macy, Debra Eisenstadt",1 nomination.,"UK, USA",English,124693.0
88641,tt0108320,There Goes My Baby,02 Sep 1994,1994,"Comedy, Drama",6.4,"Dermot Mulroney, Ricky Schroder, Kelli Williams, Noah Wyle",1 nomination.,USA,English,125169.0
12772,tt0104695,Leap of Faith,18 Dec 1992,1992,"Comedy, Drama, Romance",6.0,"Steve Martin, Debra Winger, Lolita Davidovich, Liam Neeson",,USA,English,23369283.0
47866,tt0104321,"Gas, Food Lodging",10 Jul 1992,1992,"Drama, Romance",6.8,"Brooke Adams, Ione Skye, Fairuza Balk, James Brolin",4 wins & 6 nominations.,USA,"English, Spanish",1345236.0
21219,tt0102460,Mobsters,26 Jul 1991,1991,"Crime, Drama",5.9,"Christian Slater, Rodney Eastman, Costas Mandylor, Richard Grieco",2 nominations.,USA,English,20246790.0
116094,tt0284478,Charlotte Sometimes,11 Mar 2002,2002,"Drama, Romance",6.0,"Jacqueline Kim, Eugenia Yuan, Michael Aki, Matt Westmore",3 wins & 2 nominations.,USA,"English, Japanese, Mandarin",83500.0
2116,tt0313443,Out of Time,03 Oct 2003,2003,"Crime, Drama, Mystery",6.5,"Denzel Washington, Eva Mendes, Sanaa Lathan, Dean Cain",4 wins & 7 nominations.,USA,English,40905277.0
1584,tt0332379,School of Rock,03 Oct 2003,2003,"Comedy, Family, Music",7.1,"Jack Black, Adam Pascal, Lucas Papaelias, Chris Stack",Nominated for 1 Golden Globe. Another 8 wins & 22 nominations.,"USA, Germany",English,81200000.0
