TMDB ID,IMDB ID,TITLE,YEAR,GENRE,RATING,RELEASED,ACTORS,AWARDS,COUNTRY,LANGUAGE
68924,tt0119349,The Ice Storm,1997,Drama,7.5,26 Nov 1997,"Kevin Kline, Joan Allen, Sigourney Weaver, Henry Czerny",Nominated for 1 Golden Globe. Another 5 wins & 30 nominations.,"France, USA",English
36434,tt0120192,Stag,1997,"Action, Drama, Thriller",5.6,27 Jun 1997,"John Stockwell, Mario Van Peebles, Jerry Stiller, Gerald Anthony",,USA,English
2255,tt0118842,Chasing Amy,1997,"Comedy, Drama, Romance",7.3,18 Apr 1997,"Ethan Suplee, Ben Affleck, Scott Mosier, Jason Lee",Nominated for 1 Golden Globe. Another 5 wins & 15 nominations.,USA,English
28353,tt0119326,How to Be a Player,1997,Comedy,5.3,06 Aug 1997,"Bill Bellamy, Natalie Desselle Reid, Lark Voorhies, Mari Morrow",,USA,English
9427,tt0119164,The Full Monty,1997,"Comedy, Drama",7.2,19 Sep 1997,"Robert Carlyle, Mark Addy, William Snape, Steve Huison",Won 1 Oscar. Another 35 wins & 31 nominations.,"UK, USA",English
17589,tt0119280,Mrs Brown,1997,"Biography, Drama, History",7.3,03 Oct 1997,"Judi Dench, Billy Connolly, Geoffrey Palmer, Antony Sher",Nominated for 2 Oscars. Another 12 wins & 23 nominations.,"UK, Ireland, USA",English
3597,tt0119345,I Know What You Did Last Summer,1997,"Horror, Mystery, Thriller",5.6,17 Oct 1997,"Jennifer Love Hewitt, Sarah Michelle Gellar, Ryan Phillippe, Freddie Prinze Jr.",3 wins & 7 nominations.,USA,English
1813,tt0118971,The Devil's Advocate,1997,"Drama, Mystery, Thriller",7.5,17 Oct 1997,"Keanu Reeves, Al Pacino, Charlize Theron, Jeffrey Jones",1 win & 5 nominations.,"USA, Germany","English, German, Italian, Mandarin, Spanish"
36797,tt0120029,RocketMan,1997,"Comedy, Family, Sci-Fi",5.9,10 Oct 1997,"Harland Williams, Jessica Lundy, William Sadler, Jeffrey DeMunn",,USA,English
12628,tt0119906,Playing God,1997,"Crime, Thriller, Drama",5.6,17 Oct 1997,"David Duchovny, Timothy Hutton, Angelina Jolie, Michael Massee",,USA,"English, Russian"
33344,tt0119324,The House of Yes,1997,"Comedy, Drama",6.7,10 Oct 1997,"Parker Posey, Josh Hamilton, Tori Spelling, Freddie Prinze Jr.",1 win & 5 nominations.,USA,English
25099,tt0119107,"Fast, Cheap & Out of Control",1997,Documentary,7.3,03 Oct 1997,"Dave Hoover, George Mendonça, Raymond A. Mendez, Rodney Brooks",10 wins & 2 nominations.,USA,English
45019,tt0120481,Washington Square,1997,"Drama, Romance",6.7,10 Oct 1997,"Jennifer Jason Leigh, Albert Finney, Maggie Smith, Ben Chaplin",1 nomination.,USA,"English, French"
63437,tt0120303,Telling Lies in America,1997,"Drama, Music",6.3,15 Oct 1997,"Kevin Bacon, Brad Renfro, Maximilian Schell, Calista Flockhart",1 win.,USA,English
62422,tt0120539,Year of the Horse,1997,"Documentary, Music",6.6,08 Oct 1997,"Ralph Molina, Frank 'Pancho' Sampedro, Billy Talbot, Neil Young",1 nomination.,USA,English
782,tt0119177,Gattaca,1997,"Drama, Sci-Fi, Thriller",7.8,24 Oct 1997,"Ethan Hawke, Uma Thurman, Gore Vidal, Xander Berkeley",Nominated for 1 Oscar. Another 6 wins & 14 nominations.,USA,"English, Esperanto"
29911,tt0119095,FairyTale: A True Story,1997,"Drama, Family, Fantasy",6.5,24 Oct 1997,"Harvey Keitel, Jason Salkey, Peter O'Toole, Lara Morgan",1 win & 3 nominations.,"UK, USA",English
9827,tt0119891,Phantoms,1998,"Horror, Sci-Fi, Thriller",5.4,23 Jan 1998,"Peter O'Toole, Rose McGowan, Joanna Going, Liev Schreiber",1 nomination.,"USA, Japan",English
1959,tt0120257,Amy Foster,1997,"Drama, Mystery, Romance",6.9,23 Jan 1998,"Rachel Weisz, Vincent Perez, Ian McKellen, Kathy Bates",,"UK, USA",English
251481,tt0120529,Wonderland,1997,Documentary,7.2,17 Oct 1997,"Bill Griffith, John McGarr, Eddie Money",2 wins & 2 nominations.,USA,English
8067,tt0119535,A Life Less Ordinary,1997,"Comedy, Crime, Fantasy",6.4,24 Oct 1997,"Holly Hunter, Delroy Lindo, Dan Hedaya, Cameron Diaz",1 win & 2 nominations.,"UK, USA",English
125052,tt0119338,Hurricane Streets,1997,"Crime, Drama, Romance",6.5,19 Feb 1998,"Brendan Sexton III, Antoine McLean, Mtume Gant, Carlo Alban",3 wins & 2 nominations.,USA,English
45153,tt0119080,Eve's Bayou,1997,Drama,7.3,07 Nov 1997,"Jurnee Smollett-Bell, Meagan Good, Lynn Whitfield, Samuel L. Jackson",11 wins & 17 nominations.,USA,English
10871,tt0119210,Switchback,1997,"Crime, Mystery, Thriller",6.4,31 Oct 1997,"Claudia Stedelin, Ian Nelson, Brent Hinkley, R. Lee Ermey",,USA,English
14398,tt0118900,Gang Related,1997,"Action, Crime, Drama",6.5,08 Oct 1997,"Jim Belushi, Tupac Shakur, Lela Rochon, Dennis Quaid",,USA,English
1281,tt0118689,Bean,1997,"Adventure, Comedy, Family",6.4,07 Nov 1997,"Rowan Atkinson, Peter MacNicol, John Mills, Pamela Reed",2 wins.,"UK, USA",English
32332,tt0119327,Hugo Pool,1997,"Comedy, Romance",5.2,12 Dec 1997,"Alyssa Milano, Mark Boone Junior, Malcolm McDowell, Brendan Dawson",,USA,English
9770,tt0119592,Mad City,1997,"Crime, Drama, Thriller",6.2,07 Nov 1997,"John Travolta, Dustin Hoffman, Mia Kirshner, Alan Alda",,USA,English
12616,tt0119832,One Night Stand,1997,"Drama, Romance",5.9,14 Nov 1997,"Wesley Snipes, Nastassja Kinski, Kyle MacLachlan, Ming-Na Wen",1 win & 3 nominations.,USA,English
14905,tt0120490,Welcome to Sarajevo,1997,"Drama, War",6.9,26 Nov 1997,"Stephen Dillane, Woody Harrelson, Marisa Tomei, Emira Nusevic",1 win & 2 nominations.,"UK, USA","English, Serbian, Bosnian"
14583,tt0119527,Deceiver,1997,"Crime, Drama, Mystery",6.7,30 Jan 1998,"Tim Roth, Chris Penn, Michael Rooker, Renée Zellweger",3 wins.,USA,"English, Spanish"
11975,tt0119978,The Rainmaker,1997,"Crime, Drama, Thriller",7.1,21 Nov 1997,"Matt Damon, Danny DeVito, Claire Danes, Jon Voight",Nominated for 1 Golden Globe. Another 2 wins & 9 nominations.,"USA, Germany",English
4995,tt0118749,Boogie Nights,1997,Drama,7.9,31 Oct 1997,"Luis Guzmán, Burt Reynolds, Julianne Moore, Rico Bueno",Nominated for 3 Oscars. Another 29 wins & 49 nominations.,USA,English
45928,tt0119365,Incognito,1997,"Crime, Thriller",6.6,13 Mar 1998,"Jason Patric, Irène Jacob, Thomas Lockyer, Ian Richardson",,USA,English
563,tt0120201,Starship Troopers,1997,"Action, Adventure, Sci-Fi",7.2,07 Nov 1997,"Casper Van Dien, Dina Meyer, Denise Richards, Jake Busey",Nominated for 1 Oscar. Another 2 wins & 14 nominations.,USA,English
61337,tt0118901,Critical Care,1997,"Comedy, Drama",6.0,31 Oct 1997,"James Spader, Kyra Sedgwick, Helen Mirren, Anne Bancroft",1 nomination.,"Australia, USA",English
19931,tt0107282,The Joy Luck Club,1993,Drama,7.6,29 Oct 1993,"Kieu Chinh, Tsai Chin, France Nuyen, Lisa Lu",Nominated for 1 BAFTA Film Award. Another 3 wins & 4 nominations.,"USA, China","English, Mandarin, Cantonese"
31535,tt0118836,Chairman of the Board,1998,Comedy,2.3,18 Sep 1998,"Scott 'Carrot Top' Thompson, Courtney Thorne-Smith, Larry Miller, Raquel Welch",2 nominations.,USA,English
10215,tt0120148,Sliding Doors,1998,"Comedy, Drama, Fantasy",6.8,01 May 1998,"Gwyneth Paltrow, John Hannah, John Lynch, Jeanne Tripplehorn",6 wins & 4 nominations.,"UK, USA",English
9823,tt0119707,Mortal Kombat: Annihilation,1997,"Action, Adventure, Fantasy",3.7,21 Nov 1997,"Robin Shou, Talisa Soto, James Remar, Sandra Hess",,USA,English
37165,tt0120382,The Truman Show,1998,"Comedy, Drama, Sci-Fi",8.1,05 Jun 1998,"Jim Carrey, Laura Linney, Noah Emmerich, Natascha McElhone",Nominated for 3 Oscars. Another 38 wins & 66 nominations.,USA,English
45609,tt0120520,The Wings of the Dove,1997,"Drama, Romance",7.2,13 Mar 1998,"Helena Bonham Carter, Linus Roache, Alex Jennings, Charlotte Rampling",Nominated for 4 Oscars. Another 16 wins & 28 nominations.,"USA, UK",English
38904,tt0119723,Mrs Dalloway,1997,"Drama, Romance",6.9,20 Feb 1998,"Vanessa Redgrave, Natascha McElhone, Michael Kitchen, Alan Cox",2 wins & 1 nomination.,"UK, USA, Netherlands",English
45565,tt0116592,"I Love You, I Love You Not",1996,"Drama, Romance",5.5,31 Oct 1997,"Jeanne Moreau, Claire Danes, Jude Law, James Van Der Beek",,"France, Germany, UK, USA",English
9407,tt0119994,Red Corner,1997,"Crime, Drama, Thriller",6.2,31 Oct 1997,"Richard Gere, Bai Ling, Bradley Whitford, Byron Mann",4 wins.,USA,"English, Mandarin"
4824,tt0119395,The Jackal,1997,"Action, Crime, Drama",6.3,14 Nov 1997,"Bruce Willis, Richard Gere, Sidney Poitier, Diane Venora",1 win & 4 nominations.,"USA, UK, France, Germany, Japan","English, Russian"
9444,tt0118617,Anastasia,1997,"Animation, Adventure, Drama",7.1,21 Nov 1997,"Meg Ryan, John Cusack, Kelsey Grammer, Christopher Lloyd",Nominated for 2 Oscars. Another 10 wins & 21 nominations.,USA,"English, Russian, French"
9414,tt0120483,The Man Who Knew Too Little,1997,"Action, Comedy, Crime",6.6,14 Nov 1997,"Bill Murray, Peter Gallagher, Joanne Whalley, Alfred Molina",,"USA, Germany",English
8078,tt0118583,Alien: Resurrection,1997,"Action, Horror, Sci-Fi",6.3,26 Nov 1997,"Sigourney Weaver, Winona Ryder, Dominique Pinon, Ron Perlman",6 wins & 18 nominations.,USA,English
29938,tt0112318,Alien Escape,1997,Sci-Fi,5.7,16 Dec 1997,"Gail Harris, Bernie Van De Yacht, Heather Ford, Yvette McClendon",,USA,English
11831,tt0118607,Amistad,1997,"Drama, History",7.2,25 Dec 1997,"Morgan Freeman, Nigel Hawthorne, Anthony Hopkins, Djimon Hounsou",Nominated for 4 Oscars. Another 9 wins & 38 nominations.,USA,"English, Mende, Spanish, Portuguese"
2895,tt0118632,The Apostle,1997,Drama,7.2,20 Feb 1998,"Todd Allen, Paul Bagget, Lenore Banks, John Beasley",Nominated for 1 Oscar. Another 13 wins & 6 nominations.,USA,English
124606,tt0109266,Bang,1995,"Crime, Drama",6.4,01 Nov 1997,"Darling Narita, Peter Greene, Michael Newland, Erik Schrody",1 nomination.,USA,English
22797,tt0118804,The Butcher Boy,1997,"Comedy, Drama",7.2,20 Feb 1998,"Eamonn Owens, Sean McGinley, Peter Gowen, Alan Boyle",10 wins & 11 nominations.,"USA, Ireland",English
2639,tt0118954,Deconstructing Harry,1997,Comedy,7.4,02 Jan 1998,"Judy Davis, Julia Louis-Dreyfus, Stephanie Roth Haberle, Dan Frazer",Nominated for 1 Oscar. Another 2 wins & 4 nominations.,USA,"English, Hebrew"
9574,tt0119137,Flubber,1997,"Comedy, Family, Sci-Fi",5.2,26 Nov 1997,"Robin Williams, Marcia Gay Harden, Christopher McDonald, Ted Levine",3 wins & 1 nomination.,USA,English
10371,tt0119142,For Richer or Poorer,1997,Comedy,5.7,12 Dec 1997,"Tim Allen, Kirstie Alley, Jay O. Sanders, Michael Lerner",1 nomination.,USA,English
489,tt0119217,Good Will Hunting,1997,Drama,8.3,09 Jan 1998,"Matt Damon, Robin Williams, Ben Affleck, Stellan Skarsgård",Won 2 Oscars. Another 22 wins & 55 nominations.,USA,English
167738,tt0116465,Guy,1996,Drama,6.4,17 Dec 1997,"Vincent D'Onofrio, Hope Davis, Kimber Riddle, Diane Salinger",,"UK, Germany, USA",English
293820,tt0116490,Tar,1997,Drama,5.5,26 Nov 1997,"Kevin Thigpen, Nicole Prescott, Seth Gilliam, Ron Brice",,"Germany, USA",English
9714,tt0119303,Home Alone 3,1997,"Comedy, Crime, Family",4.3,12 Dec 1997,"Alex D. Linz, Olek Krupa, Rya Kihlstedt, Lenny von Dohlen",3 nominations.,USA,"English, Polish"
102406,tt0119352,Ill Gotten Gains,1997,"Drama, History",5.0,05 Dec 1997,"Djimon Hounsou, Akosua Busia, De'aundre Bonds, Eartha Kitt",1 nomination.,USA,English
0,tt0130073,Legal Deceit,1997,Thriller,3.7,18 Nov 1997,"Lela Rochon, Jeffrey Dean Morgan, Phil Morris, Cheryl Francis Harrington",,USA,English
170430,tt0116976,Man of Her Dreams,1997,"Drama, Thriller",5.1,18 Nov 1997,"William R. Moses, Lysette Anthony, Patrick Cassidy, Wanda Acuna",,USA,English
8197,tt0119668,Midnight in the Garden of Good and Evil,1997,"Crime, Drama, Mystery",6.6,21 Nov 1997,"John Cusack, Kevin Spacey, Jack Thompson, Irma P. Hall",1 win & 3 nominations.,USA,"English, French"
6283,tt0119715,Mousehunt,1997,"Comedy, Family",6.4,19 Dec 1997,"Nathan Lane, Lee Evans, Vicki Lewis, Maury Chaykin",2 wins & 2 nominations.,USA,English
279698,tt0117167,Never Met Picasso,1996,"Comedy, Drama, Romance",6.1,28 Nov 1997,"Alexis Arquette, Georgia Ragsdale, Margot Kidder, Don McKellar",2 wins.,USA,English
49728,tt0119819,Office Killer,1997,"Comedy, Horror, Thriller",4.9,03 Dec 1997,"Carol Kane, Molly Ringwald, Jeanne Tripplehorn, Barbara Sukowa",1 nomination.,USA,English
64562,tt0119845,"Other Voices, Other Rooms",1995,Drama,6.3,05 Dec 1997,"Lothaire Bluteau, Anna Levine, David Speck, April Turner",1 nomination.,"USA, UK",English
4233,tt0120082,Scream 2,1997,"Horror, Mystery",6.1,12 Dec 1997,"Jada Pinkett Smith, Omar Epps, Paulette Patterson, Rasila Schroeder",5 wins & 11 nominations.,USA,English
191874,tt0120222,Stranger in the House,1997,Thriller,5.5,16 Dec 1997,"Michele Greene, Bruce Dinsmore, Steve Railsback, Kathleen Kinmont",,"Canada, USA",English
0,tt0128755,Time Tracers,1997,Sci-Fi,4.4,16 Dec 1997,"Rocky Patterson, Dorenda Moore, Tyler Mason, Jeffrey Combs",,USA,English
597,tt0120338,Titanic,1997,"Drama, Romance",7.7,19 Dec 1997,"Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates",Won 11 Oscars. Another 110 wins & 74 nominations.,USA,"English, Swedish"
714,tt0120347,Tomorrow Never Dies,1997,"Action, Adventure, Thriller",6.5,19 Dec 1997,"Pierce Brosnan, Jonathan Pryce, Michelle Yeoh, Teri Hatcher",Nominated for 1 Golden Globe. Another 6 wins & 9 nominations.,"UK, USA","English, German, Danish, Mandarin, Cantonese"
52537,tt0117994,Twisted,1996,Drama,4.7,05 Dec 1997,"Ray Aranha, Keivyn McNeill Grayes, Elise Ballard, Sharlene Brown",,USA,English
9922,tt0119925,The Postman,1997,"Action, Adventure, Drama",6.0,25 Dec 1997,"Kevin Costner, Will Patton, Larenz Tate, Olivia Williams",7 wins & 5 nominations.,USA,English
547,tt0119314,The Horse Whisperer,1998,"Drama, Romance, Western",6.6,15 May 1998,"Robert Redford, Kristin Scott Thomas, Sam Neill, Dianne Wiest",Nominated for 1 Oscar. Another 4 wins & 18 nominations.,USA,English
25994,tt0120521,The Winter Guest,1997,Drama,7.1,24 Dec 1997,"Phyllida Law, Emma Thompson, Sheila Reid, Sandra Voe",5 wins & 9 nominations.,"UK, USA",English
184,tt0119396,Jackie Brown,1997,"Crime, Thriller",7.5,25 Dec 1997,"Pam Grier, Samuel L. Jackson, Robert Forster, Bridget Fonda",Nominated for 1 Oscar. Another 7 wins & 21 nominations.,USA,English
9746,tt0119485,Kundun,1997,"Biography, Drama, History",7.0,16 Jan 1998,"Tenzin Thuthob Tsarong, Gyurme Tethong, Tulku Jamyang Kunga Tenzin, Tenzin Yeshi Paichang",Nominated for 4 Oscars. Another 7 wins & 8 nominations.,"USA, Monaco","English, Tibetan, Mandarin"
9438,tt0119718,Mr. Magoo,1997,"Adventure, Comedy, Family",3.9,25 Dec 1997,"Leslie Nielsen, Kelly Lynch, Matt Keeslar, Nick Chinlund",1 nomination.,USA,English
115,tt0118715,The Big Lebowski,1998,"Comedy, Crime, Mystery",8.2,06 Mar 1998,"Jeff Bridges, John Goodman, Julianne Moore, Steve Buscemi",4 wins & 17 nominations.,"USA, UK","English, German, Hebrew, Spanish"
26941,tt0118566,Afterglow,1997,"Comedy, Drama, Romance",6.2,20 Mar 1998,"Nick Nolte, Julie Christie, Lara Flynn Boyle, Jonny Lee Miller",Nominated for 1 Oscar. Another 8 wins & 2 nominations.,USA,"English, French"
9410,tt0119223,Great Expectations,1998,"Drama, Romance",6.8,30 Jan 1998,"Ethan Hawke, Gwyneth Paltrow, Hank Azaria, Chris Cooper",1 win & 3 nominations.,USA,"English, French, Portuguese"
0,tt0120881,Vermin,1998,"Comedy, Drama",6.0,01 Jan 1998,"Shaz Bennett, Peter Dryden, Merle Nicks, Katherine Krasney",,USA,English
32302,tt0118539,3 Ninjas: High Noon at Mega Mountain,1998,"Action, Adventure, Comedy",2.8,18 Jun 1998,"Hulk Hogan, Loni Anderson, Jim Varney, Mathew Botuchis",1 nomination.,USA,English
88863,tt0119988,Caught Up,1998,"Crime, Drama, Thriller",5.4,27 Feb 1998,"Bokeem Woodbine, Damon Saleem, Cynda Williams, Jeffrey Combs",,USA,English
154821,tt0129758,Arguing the World,1998,Documentary,6.9,07 Jan 1998,"Daniel Bell, Nathan Glazer, Irving Howe, Irving Kristol",,USA,English
41417,tt0120670,Firestorm,1998,"Thriller, Action",4.6,09 Jan 1998,"Howie Long, Scott Glenn, William Forsythe, Suzy Amis",,USA,English
12538,tt0120820,Senseless,1998,"Comedy, Romance",6.0,20 Feb 1998,"Marlon Wayans, Brad Dourif, Esther Scott, Debra Jo Rupp",,USA,English
586,tt0120885,Wag the Dog,1997,"Comedy, Drama",7.1,09 Jan 1998,"Dustin Hoffman, Robert De Niro, Anne Heche, Denis Leary",Nominated for 2 Oscars. Another 2 wins & 18 nominations.,USA,"English, Albanian"
2666,tt0118929,Dark City,1998,"Mystery, Sci-Fi, Thriller",7.7,27 Feb 1998,"Rufus Sewell, William Hurt, Kiefer Sutherland, Jennifer Connelly",10 wins & 14 nominations.,"Australia, USA",English
54007,tt0120478,Star Kid,1997,"Adventure, Sci-Fi, Family",5.4,16 Jan 1998,"Joseph Mazzello, Richard Gilliland, Corinne Bohrer, Alex Daniels",,USA,English
11258,tt0120696,Hard Rain,1998,"Action, Crime, Drama",5.8,16 Jan 1998,"Morgan Freeman, Christian Slater, Randy Quaid, Minnie Driver",,"USA, UK, Denmark, France, Japan, New Zealand, Germany, Australia",English
9490,tt0120693,Half Baked,1998,"Comedy, Crime",6.7,16 Jan 1998,"Dave Chappelle, Guillermo Díaz, Jim Breuer, Harland Williams",,USA,"English, Turkish"
9411,tt0119099,Fallen,1998,"Action, Crime, Drama",7.0,16 Jan 1998,"Denzel Washington, John Goodman, Donald Sutherland, Embeth Davidtz",2 nominations.,USA,"English, Syriac, Assyrian Neo-Aramaic"
9033,tt0118643,The Prophecy II,1998,"Fantasy, Horror, Thriller",5.8,20 Jan 1998,"Christopher Walken, Russell Wong, Jennifer Beals, Brittany Murphy",1 nomination.,USA,"English, Latin, Spanish"
21253,tt0119815,Four Days in September,1997,"Action, Drama, History",7.4,30 Jan 1998,"Alan Arkin, Fernanda Torres, Pedro Cardoso, Luiz Fernando Guimarães",Nominated for 1 Oscar. Another 2 wins & 3 nominations.,"Brazil, USA","Portuguese, English"
9457,tt0118956,Deep Rising,1998,"Action, Adventure, Horror",6.0,30 Jan 1998,"Treat Williams, Famke Janssen, Anthony Heald, Kevin J. O'Connor",1 nomination.,"USA, Canada","English, Korean"
281289,tt0128690,Tainted,1998,"Comedy, Thriller",5.3,18 May 1998,"Jason Brouwer, T.J. Timon, Ronnie Walsh, Greg James",,USA,English
43911,tt0119521,A Letter from Death Row,1998,"Crime, Drama, Mystery",4.1,17 Nov 1998,"Bret Michaels, Martin Sheen, Kristi Gibson, Simon Elsworth",,USA,English
39424,tt0119734,Music from Another Room,1998,"Comedy, Drama, Romance",6.5,12 Nov 1998,"Jude Law, Jennifer Tilly, Gretchen Mol, Martha Plimpton",,USA,English
11702,tt0120008,The Replacement Killers,1998,"Action, Crime, Thriller",6.1,06 Feb 1998,"Yun-Fat Chow, Mira Sorvino, Michael Rooker, Kenneth Tsang",1 nomination.,USA,"English, Cantonese"
2923,tt0120594,B. Monkey,1998,"Crime, Drama, Romance",6.0,15 Jul 1999,"Asia Argento, Jared Harris, Rupert Everett, Jonathan Rhys Meyers",,"UK, USA","English, Italian, French"
12238,tt0119784,The Night Flier,1997,"Fantasy, Horror, Mystery",6.0,06 Feb 1998,"Miguel Ferrer, Julie Entwisle, Dan Monahan, Michael H. Moss",1 nomination.,"USA, Italy",English
11568,tt0118747,Blues Brothers 2000,1998,"Action, Comedy, Crime",4.8,06 Feb 1998,"Walter Levine, Dan Aykroyd, Tom Davis, Frank Oz",1 nomination.,USA,"English, Russian"
0,tt0133090,Mass Transit,1998,Short,6.8,12 Feb 1998,,,USA,English
66894,tt0120707,Ride,1998,Comedy,4.5,27 Mar 1998,"Malik Yoba, Melissa De Sousa, John Witherspoon, Fredro Starr",,USA,English
11003,tt0120888,The Wedding Singer,1998,"Comedy, Music, Romance",6.8,13 Feb 1998,"Adam Sandler, Drew Barrymore, Christine Taylor, Allen Covert",5 wins & 7 nominations.,USA,English
10153,tt0120184,Sphere,1998,"Drama, Horror, Mystery",6.0,13 Feb 1998,"Dustin Hoffman, Sharon Stone, Samuel L. Jackson, Peter Coyote",3 nominations.,USA,English
49645,tt0118662,Ayn Rand: A Sense of Life,1997,"Documentary, Biography",6.8,13 Feb 1998,"Sharon Gless, Michael S. Berliner, Harry Binswanger, Sylvia Bokor",Nominated for 1 Oscar. Another 1 win & 1 nomination.,USA,English
102732,tt0119548,Little City,1997,"Comedy, Romance",6.1,20 Feb 1998,"Jon Bon Jovi, Penelope Ann Miller, Joe Bellan, Robert Elross",,USA,English
30949,tt0120782,Palmetto,1998,"Crime, Drama, Mystery",6.0,20 Feb 1998,"Woody Harrelson, Elisabeth Shue, Gina Gershon, Rolf Hoppe",,"Germany, USA",English
2898,tt0119822,As Good as It Gets,1997,"Comedy, Drama, Romance",7.7,25 Dec 1997,"Jack Nicholson, Helen Hunt, Greg Kinnear, Cuba Gooding Jr.",Won 2 Oscars. Another 35 wins & 49 nominations.,USA,English
83593,tt0145302,A Paralyzing Fear: The Story of Polio in America,1998,Documentary,7.8,04 Mar 1998,Olympia Dukakis,3 wins & 1 nomination.,USA,English
26269,tt0119594,Twilight,1998,"Crime, Drama, Mystery",6.2,06 Mar 1998,"Paul Newman, Susan Sarandon, Gene Hackman, Reese Witherspoon",,USA,English
11808,tt0120873,U.S. Marshals,1998,"Action, Crime, Thriller",6.5,06 Mar 1998,"Tommy Lee Jones, Wesley Snipes, Robert Downey Jr., Joe Pantoliano",1 nomination.,USA,English
36943,tt0140282,In God's Hands,1998,"Action, Drama, Sport",5.5,24 Apr 1998,"Shane Dorian, Matt George, Matty Liu, Shaun Tomson",,USA,English
